,Uid,InSLR2050
3693,-158.08786_21.61653,True
3694,-158.07212_21.63063,True
3695,-158.07220_21.63045,True
3696,-158.07178_21.63035,True
3697,-158.07261_21.62991,True
3698,-158.07278_21.62982,True
3699,-158.07265_21.62973,True
3700,-158.07285_21.62955,True
3701,-158.07304_21.62946,True
3702,-158.07534_21.62676,True
3703,-158.07550_21.62649,True
3704,-158.07861_21.62407,True
3705,-158.08273_21.62111,True
3706,-158.09020_21.61474,True
3707,-158.09196_21.61375,True
3708,-158.09222_21.61366,True
3709,-158.09245_21.61357,True
3710,-158.10597_21.59233,True
3711,-158.11524_21.58903,True
3712,-158.11590_21.58904,True
3713,-158.11573_21.58904,True
3714,-158.11539_21.58903,True
3715,-158.11554_21.58903,True
3716,-158.09630_21.59264,True
3717,-158.09985_21.59247,True
3718,-158.11493_21.58903,True
3719,-158.11263_21.58884,True
3720,-158.11277_21.58875,True
3721,-158.11292_21.58875,True
3722,-158.11410_21.58876,True
3723,-158.10803_21.59008,True
3724,-158.10826_21.58891,True
3725,-158.10808_21.58881,True
3726,-158.11306_21.58875,True
3727,-158.11342_21.58866,True
3728,-158.11363_21.58866,True
3729,-158.10872_21.58737,True
3730,-158.10911_21.58665,True
3731,-158.11028_21.58675,True
3732,-158.10901_21.57988,True
3733,-158.11654_21.57675,True
3734,-158.11577_21.57657,True
3735,-158.11543_21.57557,True
3736,-158.11561_21.57557,True
3737,-158.11575_21.57557,True
3738,-158.11591_21.57558,True
3739,-158.10547_21.59196,True
3740,-158.10483_21.59178,True
3741,-158.10504_21.59178,True
3742,-158.10628_21.59115,True
3743,-158.10470_21.59124,True
3744,-158.10770_21.59125,True
3745,-158.10795_21.59116,True
3746,-158.10788_21.59107,True
3747,-158.10805_21.59071,True
3748,-158.10403_21.59015,True
3749,-158.10756_21.59008,True
3750,-158.10739_21.58926,True
3751,-158.10708_21.58131,True
3752,-158.10689_21.58041,True
3753,-158.11160_21.57682,True
3754,-158.11494_21.57295,True
3755,-158.12030_21.56602,True
3756,-158.12010_21.56593,True
3757,-158.11973_21.56602,True
3758,-158.11956_21.56602,True
3759,-158.11937_21.56602,True
3760,-158.11902_21.56602,True
3761,-158.11885_21.56601,True
3762,-158.11849_21.56592,True
3763,-158.12785_21.58043,True
3764,-158.12439_21.58176,True
3765,-158.12897_21.57935,True
3766,-158.13803_21.58238,True
3767,-158.13732_21.58246,True
3768,-158.13194_21.58180,True
3769,-158.13165_21.58180,True
3770,-158.13122_21.58171,True
3771,-158.13097_21.58171,True
3772,-158.13076_21.58171,True
3773,-158.13167_21.58162,True
3774,-158.12709_21.58178,True
3775,-158.13052_21.58171,True
3776,-158.12760_21.58160,True
3777,-158.13396_21.58245,True
3778,-158.13396_21.58208,True
3779,-158.13056_21.58143,True
3780,-158.13031_21.58143,True
3781,-158.12780_21.58151,True
3782,-158.12710_21.58151,True
3783,-158.12736_21.58151,True
3784,-158.12973_21.58098,True
3785,-158.12911_21.58088,True
3786,-158.12874_21.58088,True
3787,-158.12839_21.58088,True
3788,-158.12822_21.58088,True
3789,-158.12803_21.58088,True
3790,-158.12746_21.58088,True
3791,-158.12722_21.58087,True
3792,-158.12701_21.58087,True
3793,-158.12684_21.58078,True
3794,-158.12592_21.58060,True
3795,-158.12837_21.58043,True
3796,-158.12820_21.58043,True
3797,-158.12803_21.58043,True
3798,-158.12728_21.58033,True
3799,-158.12710_21.58033,True
3800,-158.12693_21.58033,True
3801,-158.12673_21.58033,True
3802,-158.12654_21.58033,True
3803,-158.12636_21.58024,True
3804,-158.12617_21.58024,True
3805,-158.12601_21.58015,True
3806,-158.12585_21.58005,True
3807,-158.12749_21.58006,True
3808,-158.12729_21.58006,True
3809,-158.12710_21.58006,True
3810,-158.12692_21.58006,True
3811,-158.12672_21.58006,True
3812,-158.12652_21.57997,True
3813,-158.12634_21.57997,True
3814,-158.12617_21.57988,True
3815,-158.12600_21.57978,True
3816,-158.12575_21.58051,True
3817,-158.12527_21.58023,True
3818,-158.12512_21.58014,True
3819,-158.12498_21.58005,True
3820,-158.12473_21.57978,True
3821,-158.12538_21.57978,True
3822,-158.12584_21.57969,True
3823,-158.12461_21.57960,True
3824,-158.12568_21.57960,True
3825,-158.12653_21.57961,True
3826,-158.12513_21.57951,True
3827,-158.12636_21.57952,True
3828,-158.12554_21.57951,True
3829,-158.12502_21.57933,True
3830,-158.12542_21.57933,True
3831,-158.12491_21.57924,True
3832,-158.12530_21.57924,True
3833,-158.12430_21.57923,True
3834,-158.12578_21.57906,True
3835,-158.12519_21.57906,True
3836,-158.12567_21.57897,True
3837,-158.12557_21.57879,True
3838,-158.12480_21.57878,True
3839,-158.12494_21.57869,True
3840,-158.12508_21.57861,True
3841,-158.12523_21.57852,True
3842,-158.13332_21.58199,True
3843,-158.12437_21.58231,True
3844,-158.12438_21.58212,True
3845,-158.12627_21.58186,True
3846,-158.12610_21.58186,True
3847,-158.12574_21.58186,True
3848,-158.12439_21.58194,True
3849,-158.12539_21.58186,True
3850,-158.12521_21.58186,True
3851,-158.12481_21.58195,True
3852,-158.13397_21.58172,True
3853,-158.12646_21.58150,True
3854,-158.12610_21.58150,True
3855,-158.12592_21.58150,True
3856,-158.12558_21.58150,True
3857,-158.12539_21.58150,True
3858,-158.12522_21.58150,True
3859,-158.12505_21.58150,True
3860,-158.12666_21.58150,True
3861,-158.13397_21.58145,True
3862,-158.13099_21.58144,True
3863,-158.13076_21.58144,True
3864,-158.12482_21.58149,True
3865,-158.13168_21.58144,True
3866,-158.12461_21.58104,True
3867,-158.12990_21.58080,True
3868,-158.13006_21.58071,True
3869,-158.12665_21.58078,True
3870,-158.12628_21.58069,True
3871,-158.13022_21.58062,True
3872,-158.12609_21.58069,True
3873,-158.13039_21.58053,True
3874,-158.13056_21.58044,True
3875,-158.12891_21.58043,True
3876,-158.12872_21.58043,True
3877,-158.12909_21.58043,True
3878,-158.12927_21.58043,True
3879,-158.12945_21.58034,True
3880,-158.13066_21.58026,True
3881,-158.12961_21.58035,True
3882,-158.12979_21.58026,True
3883,-158.12994_21.58017,True
3884,-158.12873_21.58007,True
3885,-158.12911_21.58007,True
3886,-158.12856_21.58007,True
3887,-158.12838_21.58007,True
3888,-158.12930_21.58007,True
3889,-158.12951_21.57998,True
3890,-158.13022_21.57999,True
3891,-158.12970_21.57989,True
3892,-158.13037_21.57981,True
3893,-158.12987_21.57980,True
3894,-158.13102_21.57972,True
3895,-158.13119_21.57972,True
3896,-158.13001_21.57972,True
3897,-158.12898_21.57971,True
3898,-158.13048_21.57963,True
3899,-158.12878_21.57971,True
3900,-158.12861_21.57971,True
3901,-158.12843_21.57971,True
3902,-158.12917_21.57962,True
3903,-158.12823_21.57971,True
3904,-158.12805_21.57961,True
3905,-158.12787_21.57961,True
3906,-158.12751_21.57961,True
3907,-158.12732_21.57961,True
3908,-158.12712_21.57961,True
3909,-158.12691_21.57961,True
3910,-158.13027_21.57954,True
3911,-158.12952_21.57953,True
3912,-158.13013_21.57944,True
3913,-158.13094_21.57945,True
3914,-158.12966_21.57944,True
3915,-158.12874_21.57935,True
3916,-158.12853_21.57935,True
3917,-158.12831_21.57934,True
3918,-158.12810_21.57934,True
3919,-158.13078_21.57936,True
3920,-158.12920_21.57935,True
3921,-158.12749_21.57934,True
3922,-158.12708_21.57934,True
3923,-158.12685_21.57934,True
3924,-158.12989_21.57926,True
3925,-158.12665_21.57925,True
3926,-158.13062_21.57927,True
3927,-158.12941_21.57926,True
3928,-158.12645_21.57915,True
3929,-158.13049_21.57918,True
3930,-158.12627_21.57906,True
3931,-158.12954_21.57899,True
3932,-158.12610_21.57897,True
3933,-158.13021_21.57890,True
3934,-158.12897_21.57899,True
3935,-158.12876_21.57890,True
3936,-158.12859_21.57889,True
3937,-158.12824_21.57889,True
3938,-158.12806_21.57889,True
3939,-158.12788_21.57889,True
3940,-158.12753_21.57889,True
3941,-158.12715_21.57889,True
3942,-158.12694_21.57889,True
3943,-158.13007_21.57881,True
3944,-158.12923_21.57881,True
3945,-158.12676_21.57879,True
3946,-158.12597_21.57879,True
3947,-158.12993_21.57872,True
3948,-158.12660_21.57879,True
3949,-158.12979_21.57863,True
3950,-158.12644_21.57861,True
3951,-158.12910_21.57872,True
3952,-158.12585_21.57861,True
3953,-158.12896_21.57863,True
3954,-158.12964_21.57854,True
3955,-158.12740_21.57862,True
3956,-158.12755_21.57862,True
3957,-158.12725_21.57862,True
3958,-158.12707_21.57862,True
3959,-158.12855_21.57862,True
3960,-158.12688_21.57852,True
3961,-158.12839_21.57862,True
3962,-158.12821_21.57862,True
3963,-158.12806_21.57862,True
3964,-158.12788_21.57862,True
3965,-158.12632_21.57852,True
3966,-158.12672_21.57843,True
3967,-158.12536_21.57843,True
3968,-158.12884_21.57844,True
3969,-158.12937_21.57836,True
3970,-158.12551_21.57834,True
3971,-158.12622_21.57834,True
3972,-158.12658_21.57834,True
3973,-158.12926_21.57827,True
3974,-158.12832_21.57826,True
3975,-158.12649_21.57816,True
3976,-158.12854_21.57817,True
3977,-158.12816_21.57817,True
3978,-158.12801_21.57817,True
3979,-158.12786_21.57817,True
3980,-158.12758_21.57817,True
3981,-158.12740_21.57817,True
3982,-158.12705_21.57816,True
3983,-158.12902_21.57808,True
3984,-158.12592_21.57807,True
3985,-158.12682_21.57807,True
3986,-158.12844_21.57808,True
3987,-158.12891_21.57799,True
3988,-158.12695_21.57798,True
3989,-158.12622_21.57789,True
3990,-158.12738_21.57798,True
3991,-158.12833_21.57790,True
3992,-158.12800_21.57799,True
3993,-158.12634_21.57780,True
3994,-158.12756_21.57781,True
3995,-158.12824_21.57781,True
3996,-158.12718_21.57780,True
3997,-158.12875_21.57781,True
3998,-158.12647_21.57771,True
3999,-158.12788_21.57781,True
4000,-158.12773_21.57772,True
4001,-158.12815_21.57772,True
4002,-158.12659_21.57762,True
4003,-158.12865_21.57772,True
4004,-158.12743_21.57762,True
4005,-158.12672_21.57762,True
4006,-158.12806_21.57763,True
4007,-158.12857_21.57754,True
4008,-158.12754_21.57753,True
4009,-158.12766_21.57744,True
4010,-158.12778_21.57735,True
4011,-158.12710_21.57735,True
4012,-158.12837_21.57736,True
4013,-158.12790_21.57726,True
4014,-158.12829_21.57727,True
4015,-158.12820_21.57709,True
4016,-158.12750_21.57708,True
4017,-158.12811_21.57699,True
4018,-158.12763_21.57699,True
4019,-158.12803_21.57690,True
4020,-158.12794_21.57681,True
4021,-158.12786_21.57672,True
4022,-158.12100_21.56630,True
4023,-158.12087_21.56612,True
4024,-158.12063_21.56602,True
4025,-158.12076_21.56593,True
4026,-158.19886_21.58151,True
4027,-158.13647_21.58246,True
4028,-158.13451_21.58245,True
4029,-158.13439_21.58227,True
4030,-158.13655_21.58219,True
4031,-158.13734_21.58219,True
4032,-158.13466_21.58209,True
4033,-158.13440_21.58209,True
4034,-158.13467_21.58191,True
4035,-158.13440_21.58191,True
4036,-158.13782_21.58165,True
4037,-158.13440_21.58173,True
4038,-158.13469_21.58155,True
4039,-158.15444_21.58029,True
4040,-158.15330_21.58020,True
4041,-158.15409_21.58011,True
4042,-158.17474_21.58039,True
4043,-158.17420_21.57985,True
4044,-158.17542_21.58022,True
4045,-158.17553_21.57986,True
4046,-158.17843_21.57978,True
4047,-158.17744_21.57969,True
4048,-158.17791_21.57969,True
4049,-158.17768_21.57960,True
4050,-158.17614_21.57941,True
4051,-158.17558_21.57931,True
4052,-158.15343_21.57622,True
4053,-158.15373_21.57505,True
4054,-158.13810_21.58328,True
4055,-158.13672_21.58327,True
4056,-158.13851_21.58310,True
4057,-158.13907_21.58310,True
4058,-158.13809_21.58292,True
4059,-158.13639_21.58273,True
4060,-158.14004_21.58275,True
4061,-158.13929_21.58274,True
4062,-158.14045_21.58257,True
4063,-158.13993_21.58248,True
4064,-158.14065_21.58248,True
4065,-158.13780_21.58247,True
4066,-158.14132_21.58239,True
4067,-158.14157_21.58230,True
4068,-158.14033_21.58230,True
4069,-158.14310_21.58231,True
4070,-158.14184_21.58231,True
4071,-158.13952_21.58229,True
4072,-158.14212_21.58231,True
4073,-158.14240_21.58231,True
4074,-158.14051_21.58221,True
4075,-158.14069_21.58212,True
4076,-158.14136_21.58212,True
4077,-158.14162_21.58212,True
4078,-158.14188_21.58213,True
4079,-158.14244_21.58213,True
4080,-158.14272_21.58213,True
4081,-158.14422_21.58178,True
4082,-158.14438_21.58178,True
4083,-158.14058_21.58167,True
4084,-158.14077_21.58167,True
4085,-158.14312_21.58168,True
4086,-158.14098_21.58167,True
4087,-158.14139_21.58167,True
4088,-158.14180_21.58167,True
4089,-158.14202_21.58167,True
4090,-158.14226_21.58168,True
4091,-158.14486_21.58169,True
4092,-158.13961_21.58166,True
4093,-158.14505_21.58160,True
4094,-158.14015_21.58166,True
4095,-158.15768_21.57814,True
4096,-158.15941_21.57770,True
4097,-158.15637_21.57696,True
4098,-158.15157_21.57721,True
4099,-158.15987_21.57607,True
4100,-158.15505_21.57596,True
4101,-158.16001_21.57571,True
4102,-158.15670_21.57488,True
4103,-158.15523_21.57460,True
4104,-158.15513_21.57352,True
4105,-158.15496_21.58030,True
4106,-158.16089_21.57933,True
4107,-158.15672_21.57976,True
4108,-158.15437_21.57894,True
4109,-158.15656_21.57868,True
4110,-158.15700_21.57868,True
4111,-158.15151_21.57757,True
4112,-158.15175_21.57585,True
4113,-158.15198_21.57423,True
4114,-158.15215_21.57378,True
4115,-157.97172_21.70140,True
4116,-157.91326_21.61060,True
4117,-157.91468_21.61323,True
4118,-158.03587_21.67956,True
4119,-158.10689_21.59242,True
4120,-158.09996_21.59211,True
4121,-157.83505_21.52850,True
4122,-157.83570_21.51793,True
4123,-157.85348_21.50975,True
4124,-157.85295_21.50965,True
4125,-157.85327_21.50225,True
4126,-157.85239_21.50893,True
4127,-157.85365_21.50830,True
4128,-157.85221_21.50730,True
4129,-157.85449_21.50388,True
4130,-157.85345_21.50270,True
4131,-157.85311_21.50188,True
4132,-157.85285_21.50116,True
4133,-157.85144_21.49862,True
4134,-157.85207_21.49871,True
4135,-157.85184_21.49871,True
4136,-157.85184_21.49826,True
4137,-157.85190_21.49799,True
4138,-157.85249_21.49917,True
4139,-157.85242_21.49863,True
4140,-157.85238_21.49818,True
4141,-157.85227_21.49790,True
4142,-157.85207_21.49763,True
4143,-157.84936_21.48623,True
4144,-157.84901_21.49237,True
4145,-157.85012_21.49346,True
4146,-157.84901_21.48406,True
4147,-157.83534_21.51947,True
4148,-157.83537_21.51920,True
4149,-157.83540_21.51893,True
4150,-157.83545_21.51847,True
4151,-157.83557_21.51829,True
4152,-157.83560_21.51802,True
4153,-158.01514_21.69643,True
4154,-158.01551_21.69580,True
4155,-157.99313_21.70081,True
4156,-157.99493_21.69965,True
4157,-158.01446_21.69606,True
4158,-157.98202_21.69578,True
4159,-157.96756_21.68990,True
4160,-157.93371_21.66268,True
4161,-157.93948_21.67220,True
4162,-157.93767_21.67002,True
4163,-157.93792_21.66948,True
4164,-157.93402_21.66286,True
4165,-157.93217_21.65047,True
4166,-157.92717_21.65053,True
4167,-157.92769_21.64891,True
4168,-157.92621_21.64637,True
4169,-157.92268_21.63415,True
4170,-157.91949_21.64262,True
4171,-157.91928_21.63810,True
4172,-157.91935_21.63756,True
4173,-157.91969_21.63711,True
4174,-157.91949_21.63711,True
4175,-157.91945_21.63603,True
4176,-157.92284_21.63126,True
4177,-157.92161_21.62936,True
4178,-157.92216_21.62927,True
4179,-157.92393_21.62766,True
4180,-157.91963_21.62347,True
4181,-157.91930_21.62320,True
4182,-157.91882_21.62283,True
4183,-157.91765_21.62265,True
4184,-157.91848_21.62265,True
4185,-157.91705_21.62237,True
4186,-157.91816_21.62229,True
4187,-157.91691_21.62183,True
4188,-157.91658_21.62155,True
4189,-157.91508_21.62109,True
4190,-157.91534_21.62082,True
4191,-157.91547_21.62073,True
4192,-157.91570_21.62065,True
4193,-157.91559_21.62055,True
4194,-157.91550_21.61369,True
4195,-157.91526_21.61360,True
4196,-157.91514_21.61323,True
4197,-157.91331_21.61069,True
4198,-157.91321_21.61042,True
4199,-157.91482_21.62073,True
4200,-157.91494_21.62064,True
4201,-157.91508_21.62055,True
4202,-157.91405_21.62036,True
4203,-157.91434_21.62018,True
4204,-157.91449_21.62010,True
4205,-157.91363_21.62009,True
4206,-157.91464_21.62001,True
4207,-157.91379_21.62000,True
4208,-157.91479_21.61992,True
4209,-157.91493_21.61983,True
4210,-157.91426_21.61973,True
4211,-157.91377_21.61955,True
4212,-157.91456_21.61955,True
4213,-157.91393_21.61955,True
4214,-157.91311_21.61936,True
4215,-157.91326_21.61936,True
4216,-157.91343_21.61928,True
4217,-157.91358_21.61919,True
4218,-157.91298_21.61918,True
4219,-157.91375_21.61910,True
4220,-157.91313_21.61909,True
4221,-157.91390_21.61910,True
4222,-157.91407_21.61901,True
4223,-157.91422_21.61892,True
4224,-157.91438_21.61883,True
4225,-157.91453_21.61883,True
4226,-157.91377_21.61883,True
4227,-157.91311_21.61864,True
4228,-157.91589_21.61866,True
4229,-157.91624_21.61857,True
4230,-157.91327_21.61855,True
4231,-157.91673_21.61857,True
4232,-157.91343_21.61846,True
4233,-157.91359_21.61846,True
4234,-157.91634_21.61848,True
4235,-157.91706_21.61831,True
4236,-157.91390_21.61828,True
4237,-157.91621_21.61830,True
4238,-157.91649_21.61830,True
4239,-157.91414_21.61820,True
4240,-157.91469_21.61829,True
4241,-157.91609_21.61821,True
4242,-157.91492_21.61820,True
4243,-157.91639_21.61812,True
4244,-157.91462_21.61811,True
4245,-157.91678_21.61803,True
4246,-157.91485_21.61802,True
4247,-157.91528_21.61802,True
4248,-157.91692_21.61794,True
4249,-157.91454_21.61802,True
4250,-157.91546_21.61793,True
4251,-157.91478_21.61793,True
4252,-157.91522_21.61793,True
4253,-157.91447_21.61784,True
4254,-157.91565_21.61784,True
4255,-157.91674_21.61776,True
4256,-157.91514_21.61775,True
4257,-157.91614_21.61749,True
4258,-157.91392_21.61756,True
4259,-157.91462_21.61766,True
4260,-157.91433_21.61757,True
4261,-157.91570_21.61757,True
4262,-157.91538_21.61748,True
4263,-157.91591_21.61749,True
4264,-157.91420_21.61747,True
4265,-157.91453_21.61748,True
4266,-157.91521_21.61730,True
4267,-157.91407_21.61702,True
4268,-157.91351_21.61548,True
4269,-157.91370_21.61548,True
4270,-157.91387_21.61548,True
4271,-157.91405_21.61549,True
4272,-157.91422_21.61540,True
4273,-157.91457_21.61540,True
4274,-157.91474_21.61540,True
4275,-157.91513_21.61540,True
4276,-157.91518_21.61531,True
4277,-157.91348_21.61521,True
4278,-157.91389_21.61512,True
4279,-157.91408_21.61512,True
4280,-157.91426_21.61513,True
4281,-157.91444_21.61513,True
4282,-157.91463_21.61513,True
4283,-157.91481_21.61504,True
4284,-157.91504_21.61504,True
4285,-157.91539_21.61441,True
4286,-157.91446_21.61431,True
4287,-157.91322_21.61413,True
4288,-157.91531_21.61414,True
4289,-157.91459_21.61404,True
4290,-157.91503_21.61396,True
4291,-157.91336_21.61395,True
4292,-157.91530_21.61387,True
4293,-157.91355_21.61395,True
4294,-157.91347_21.61358,True
4295,-157.91308_21.61349,True
4296,-157.91403_21.61341,True
4297,-157.91418_21.61332,True
4298,-157.91440_21.61323,True
4299,-157.91455_21.61341,True
4300,-157.91398_21.61296,True
4301,-157.91291_21.61304,True
4302,-157.91417_21.61287,True
4303,-157.91300_21.61286,True
4304,-157.91312_21.61277,True
4305,-157.91266_21.61277,True
4306,-157.91273_21.61268,True
4307,-157.91249_21.61231,True
4308,-157.91401_21.61223,True
4309,-157.91326_21.61232,True
4310,-157.91264_21.61213,True
4311,-157.91312_21.61214,True
4312,-157.91358_21.61205,True
4313,-157.91275_21.61195,True
4314,-157.91375_21.61196,True
4315,-157.91328_21.61196,True
4316,-157.91277_21.61177,True
4317,-157.91368_21.61178,True
4318,-157.91397_21.61169,True
4319,-157.91358_21.61160,True
4320,-157.91286_21.61150,True
4321,-157.91396_21.61142,True
4322,-157.91324_21.61141,True
4323,-157.91260_21.61096,True
4324,-157.91234_21.61087,True
4325,-157.91257_21.61087,True
4326,-157.91296_21.61069,True
4327,-157.91254_21.61069,True
4328,-157.91253_21.61051,True
4329,-157.91290_21.61033,True
4330,-157.90443_21.60413,True
4331,-157.90087_21.60329,True
4332,-157.90148_21.60339,True
4333,-157.90104_21.60284,True
4334,-157.90380_21.60277,True
4335,-157.90423_21.60250,True
4336,-157.91251_21.60834,True
4337,-157.91158_21.60607,True
4338,-157.90690_21.60640,True
4339,-157.90608_21.60622,True
4340,-157.90592_21.60577,True
4341,-157.90703_21.60595,True
4342,-157.90678_21.60586,True
4343,-157.91074_21.60562,True
4344,-157.90656_21.60577,True
4345,-157.90701_21.60541,True
4346,-157.90524_21.60513,True
4347,-157.90956_21.60516,True
4348,-157.90225_21.60484,True
4349,-157.90890_21.60479,True
4350,-157.90816_21.60470,True
4351,-157.90470_21.60449,True
4352,-157.90188_21.60457,True
4353,-157.90805_21.60452,True
4354,-157.90252_21.60448,True
4355,-157.90734_21.60451,True
4356,-157.90232_21.60439,True
4357,-157.90786_21.60433,True
4358,-157.90214_21.60430,True
4359,-157.90735_21.60433,True
4360,-157.90164_21.60411,True
4361,-157.90781_21.60361,True
4362,-157.90716_21.60315,True
4363,-157.90041_21.60329,True
4364,-157.90180_21.60303,True
4365,-157.89989_21.60302,True
4366,-157.90006_21.60293,True
4367,-157.90170_21.60285,True
4368,-157.90042_21.60275,True
4369,-157.90158_21.60276,True
4370,-157.90645_21.60252,True
4371,-157.90147_21.60257,True
4372,-157.89948_21.60229,True
4373,-157.90121_21.60221,True
4374,-157.89987_21.60247,True
4375,-157.90458_21.60214,True
4376,-157.90493_21.60178,True
4377,-157.89915_21.60157,True
4378,-157.89966_21.60130,True
4379,-157.90559_21.60116,True
4380,-157.90590_21.60089,True
4381,-157.90619_21.60062,True
4382,-157.90681_21.60026,True
4383,-157.89249_21.59186,True
4384,-157.89213_21.59131,True
4385,-157.89174_21.59077,True
4386,-157.91675_21.62237,True
4387,-157.91658_21.62219,True
4388,-157.91339_21.61783,True
4389,-157.91161_21.61149,True
4390,-157.91154_21.61131,True
4391,-157.91183_21.61123,True
4392,-157.91182_21.61104,True
4393,-157.91202_21.61087,True
4394,-157.91146_21.61095,True
4395,-157.91129_21.61086,True
4396,-157.91172_21.61086,True
4397,-157.91186_21.61068,True
4398,-157.91227_21.61069,True
4399,-157.91199_21.61059,True
4400,-157.91153_21.61050,True
4401,-157.91224_21.61051,True
4402,-157.91235_21.61042,True
4403,-157.91132_21.61041,True
4404,-157.91214_21.61041,True
4405,-157.91165_21.61032,True
4406,-157.91285_21.61024,True
4407,-157.91140_21.61014,True
4408,-157.91273_21.61015,True
4409,-157.91195_21.61005,True
4410,-157.91256_21.61006,True
4411,-157.91236_21.61005,True
4412,-157.91210_21.61005,True
4413,-157.91247_21.60978,True
4414,-157.91153_21.60996,True
4415,-157.91195_21.60987,True
4416,-157.91250_21.60942,True
4417,-157.91174_21.60933,True
4418,-157.91254_21.60924,True
4419,-157.91267_21.60915,True
4420,-157.91161_21.60906,True
4421,-157.91190_21.60897,True
4422,-157.91282_21.60879,True
4423,-157.91242_21.60888,True
4424,-157.91154_21.60887,True
4425,-157.91184_21.60879,True
4426,-157.91242_21.60870,True
4427,-157.91201_21.60861,True
4428,-157.91149_21.60860,True
4429,-157.91257_21.60852,True
4430,-157.91237_21.60861,True
4431,-157.91045_21.60851,True
4432,-157.91116_21.60851,True
4433,-157.91195_21.60843,True
4434,-157.91142_21.60842,True
4435,-157.91169_21.60833,True
4436,-157.91155_21.60806,True
4437,-157.90660_21.60667,True
4438,-157.90604_21.60649,True
4439,-157.90303_21.60521,True
4440,-157.89872_21.60201,True
4441,-157.89836_21.60120,True
4442,-157.89263_21.59204,True
4443,-157.89200_21.59113,True
4444,-157.89184_21.59122,True
4445,-157.89184_21.59086,True
4446,-157.88978_21.58741,True
4447,-157.88844_21.58686,True
4448,-157.88825_21.58659,True
4449,-157.88898_21.58036,True
4450,-157.88944_21.58018,True
4451,-157.89018_21.57477,True
4452,-157.88676_21.58034,True
4453,-157.88656_21.58034,True
4454,-157.88675_21.57890,True
4455,-157.88654_21.57736,True
4456,-157.87982_21.57506,True
4457,-157.87941_21.57515,True
4458,-157.87804_21.57496,True
4459,-157.87905_21.57496,True
4460,-157.87728_21.57459,True
4461,-157.87857_21.57469,True
4462,-157.87681_21.57404,True
4463,-157.87644_21.57368,True
4464,-157.87608_21.57323,True
4465,-157.87582_21.57295,True
4466,-157.87535_21.56852,True
4467,-157.87517_21.56744,True
4468,-157.87513_21.56690,True
4469,-157.88411_21.57726,True
4470,-157.88098_21.57398,True
4471,-157.88017_21.57371,True
4472,-157.87513_21.56635,True
4473,-157.87514_21.56608,True
4474,-157.86113_21.55876,True
4475,-157.85878_21.55793,True
4476,-157.85753_21.55720,True
4477,-157.85474_21.55745,True
4478,-157.85748_21.55747,True
4479,-157.85495_21.55718,True
4480,-157.85633_21.55710,True
4481,-157.85608_21.55683,True
4482,-157.85445_21.55655,True
4483,-157.85620_21.55647,True
4484,-157.85427_21.55637,True
4485,-157.85379_21.55609,True
4486,-157.85221_21.55445,True
4487,-157.85194_21.55445,True
4488,-157.85214_21.55409,True
4489,-157.85050_21.55381,True
4490,-157.85113_21.55381,True
4491,-157.85133_21.55327,True
4492,-157.85027_21.55336,True
4493,-157.85061_21.55318,True
4494,-157.85118_21.55309,True
4495,-157.85044_21.55300,True
4496,-157.85103_21.55291,True
4497,-157.84976_21.55281,True
4498,-157.85033_21.55272,True
4499,-157.84960_21.55263,True
4500,-157.85014_21.55254,True
4501,-157.84945_21.55236,True
4502,-157.85058_21.55227,True
4503,-157.84906_21.55190,True
4504,-157.84949_21.55163,True
4505,-157.84935_21.55145,True
4506,-157.84862_21.55127,True
4507,-157.84790_21.55099,True
4508,-157.84905_21.55100,True
4509,-157.84824_21.55090,True
4510,-157.84759_21.55063,True
4511,-157.84800_21.55054,True
4512,-157.84880_21.55064,True
4513,-157.84823_21.55036,True
4514,-157.84738_21.55045,True
4515,-157.84783_21.55036,True
4516,-157.84807_21.55009,True
4517,-157.84865_21.55018,True
4518,-157.84860_21.55000,True
4519,-157.84855_21.54937,True
4520,-157.84796_21.54919,True
4521,-157.84853_21.54919,True
4522,-157.84695_21.54891,True
4523,-157.84681_21.54855,True
4524,-157.85043_21.55209,True
4525,-157.85014_21.55164,True
4526,-157.84973_21.55109,True
4527,-157.84963_21.55082,True
4528,-157.84796_21.54882,True
4529,-157.84798_21.54792,True
4530,-157.84814_21.54639,True
4531,-157.84813_21.54621,True
4532,-157.84821_21.54593,True
4533,-157.84704_21.54999,True
4534,-157.84758_21.54972,True
4535,-157.84740_21.54981,True
4536,-157.84744_21.54909,True
4537,-157.84701_21.54909,True
4538,-157.84714_21.54855,True
4539,-157.84741_21.54837,True
4540,-157.84787_21.54819,True
4541,-157.84776_21.54738,True
4542,-157.84769_21.54711,True
4543,-157.84707_21.54638,True
4544,-157.84746_21.54602,True
4545,-157.84708_21.54511,True
4546,-157.84657_21.54511,True
4547,-157.84635_21.54493,True
4548,-157.84669_21.54484,True
4549,-157.84715_21.54475,True
4550,-157.84749_21.54439,True
4551,-157.84768_21.54286,True
4552,-157.87887_21.57550,True
4553,-157.85232_21.55599,True
4554,-157.85147_21.55535,True
4555,-157.85128_21.55517,True
4556,-157.85104_21.55499,True
4557,-157.85165_21.55481,True
4558,-157.85143_21.55472,True
4559,-157.85095_21.55454,True
4560,-157.85093_21.55426,True
4561,-157.85078_21.55435,True
4562,-157.85068_21.55408,True
4563,-157.84481_21.54302,True
4564,-157.84364_21.54247,True
4565,-157.84265_21.54210,True
4566,-158.03177_21.68135,True
